Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,397849,1,1,53,183,53,53,53.0,0.0,183,183,183.0,0.0,593.1898786,5.027032869,397849.0,0.0,397849,397849,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.513516435,2.513516435,53,183,96.33333333,75.05553499,5633.333333,0,0,0,0,0,0,0,0,1,144.5,53.0,183.0,32,0,0,0,0,0,0,1,53,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,18195,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,659.5218467,109.9203078,18195.0,0.0,18195,18195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,54.96015389,54.96015389,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60689,1,1,51,137,51,51,51.0,0.0,137,137,137.0,0.0,3097.760714,32.95490122,60689.0,0.0,60689,60689,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.47745061,16.47745061,51,137,79.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1,119.5,51.0,137.0,32,0,0,0,0,0,0,1,51,1,137,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,234,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,948717.9487,17094.01709,78.0,94.88413988,184,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8547.008547,8547.008547,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49044,1,1,53,109,53,53,53.0,0.0,109,109,109.0,0.0,3303.156349,40.77970802,49044.0,0.0,49044,49044,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.38985401,20.38985401,53,109,71.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,107.5,53.0,109.0,32,0,0,0,0,0,0,1,53,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169598,2,2,78,302,39,39,39.0,0.0,151,151,151.0,0.0,2240.59246,23.58518379,56532.66667,97913.98686,169594,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,11.79259189,11.79259189,39,151,83.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,104.75,39.0,151.0,64,0,0,0,0,0,0,2,78,2,302,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,656,2,2,500,2860,250,250,250.0,0.0,1430,1430,1430.0,0.0,5121951.22,6097.560976,218.6666667,371.8135734,648,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,3048.780488,3048.780488,250,1430,722.0,646.3126179,417720.0,0,0,0,0,0,0,0,0,1,902.5,250.0,1430.0,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63611886,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46.0,0.0,4.103006787,0.141482993,7951485.75,20700000.0,59000000,24,63600000,10600000.0,23800000.0,59000000,50,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,224,64,0.110042328,0.031440665,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46.0,224,0,0,0,0,0,0,7,169,2,92,403,401,3,32,36820.0,0.0,36820,36820,59000000.0,0.0,59000000,59000000,BENIGN
53,69528,1,1,43,201,43,43,43.0,0.0,201,201,201.0,0.0,3509.377517,28.76538948,69528.0,0.0,69528,69528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.38269474,14.38269474,43,201,95.66666667,91.22134253,8321.333333,0,0,0,0,0,0,0,0,1,143.5,43.0,201.0,20,0,0,0,0,0,0,1,43,1,201,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,68121124,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.818508984,0.058718937,22700000.0,39100000.0,67900000,120645,68000000,68000000.0,0.0,68000000,68000000,68000000,68000000.0,0.0,68000000,68000000,0,0,0,0,52,52,0.029359469,0.029359469,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,120645.0,0.0,120645,120645,67900000.0,0.0,67900000,67900000,BENIGN
53,168417,2,2,62,360,31,31,31.0,0.0,180,180,180.0,0.0,2505.685293,23.7505715,56139.0,97230.40413,168411,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11.87528575,11.87528575,31,180,90.6,81.61066107,6660.3,0,0,0,0,0,0,0,0,1,113.25,31.0,180.0,64,0,0,0,0,0,0,2,62,2,360,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,174,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1275862.069,22988.50575,58.0,98.72689603,172,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11494.25287,11494.25287,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,151552,10,7,553,3949,196,0,55.3,71.70471858,1430,0,564.1428571,640.3250291,29705.97551,112.1727196,9472.0,14994.32,37156,3,151552,16839.11111,17439.1523,39145,3,92825,15470.83333,23653.5815,53149,3,0,0,0,0,212,152,65.9839527,46.18876689,0,1430,250.1111111,462.6491351,214044.2222,0,0,0,1,0,0,0,0,0,264.8235294,55.3,564.1428571,212,0,0,0,0,0,0,10,553,7,3949,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,86340,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,3289.321288,46.32846884,28780.0,49843.22609,86334,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,23.16423442,23.16423442,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,40,0,0,0,0,0,0,2,78,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,171,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,935672.5146,23391.81287,57.0,93.53074361,165,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11695.90643,11695.90643,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40872,27,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47858,4,2,188,268,47,47,47.0,0.0,134,134,134.0,0.0,9528.187555,125.3708889,9571.6,14309.08283,32064,2,15790,5263.333333,9106.835144,15779,2,4,4.0,0.0,4,4,0,0,0,0,80,64,83.58059259,41.79029629,47,134,71.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,83.83333333,47.0,134.0,80,0,0,0,0,0,0,4,188,2,268,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5950817,9,7,346,3853,189,0,38.44444444,70.05018043,1448,0,550.4285714,650.7472262,705.6173967,2.688706441,396721.1333,1417916.885,5519259,3,5950817,743852.125,1930721.4,5519259,3,268207,44701.16667,66023.35957,138915,4,0,0,0,0,296,232,1.512397373,1.176309068,0,1448,247.0,479.3901073,229814.875,0,0,0,1,0,0,0,0,0,262.4375,38.44444444,550.4285714,296,0,0,0,0,0,0,9,346,7,3853,29200,235,3,32,431555.0,0.0,431555,431555,5519259.0,0.0,5519259,5519259,BENIGN
88,84,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,142857.1429,59523.80952,21.0,34.95711659,73,0,0,0.0,0.0,0,0,74,24.66666667,41.8608807,73,0,0,0,0,0,32,104,11904.7619,47619.04762,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,119405292,37,25,5376,9558,436,0,145.2972973,204.1852189,796,0,382.32,405.6483206,125.0698336,0.519239968,1957463.803,3852281.183,10000000,90,119000000,3316813.667,4576612.493,10000000,202,114000000,4770110.708,4942946.26,10000000,653,0,0,0,0,752,644,0.309869013,0.209370955,0,796,237.047619,319.9136692,102344.7558,0,0,0,1,0,0,0,0,0,240.8709677,145.2972973,382.32,752,0,0,0,0,0,0,37,5376,25,9558,8192,311,36,20,416124.2727,1301664.034,4340789,23550,9991393.0,32190.992,10000000,9894589,BENIGN
443,5527292,7,4,599,137,517,0,85.57142857,191.3085267,137,0,34.25,68.5,133.1574304,1.99012464,552729.2,1616267.532,5149811,3,5527292,921215.3333,2143562.335,5295454,3,268490,89496.66667,80785.22833,157593,236,0,0,0,0,232,136,1.266442953,0.723681687,0,517,61.33333333,149.0816331,22225.33333,0,0,0,1,0,0,0,0,0,66.90909091,85.57142857,34.25,232,0,0,0,0,0,0,7,599,4,137,29200,235,3,32,377478.0,0.0,377478,377478,5149811.0,0.0,5149811,5149811,BENIGN
60115,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,292,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1268571.429,22857.14286,58.33333333,99.3042463,173,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11428.57143,11428.57143,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,163,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1693251.534,24539.8773,54.33333333,88.04733575,156,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12269.93865,12269.93865,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1769230.769,25641.02564,52.0,84.00595217,149,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12820.51282,12820.51282,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,155,2,2,96,128,48,48,48.0,0.0,64,64,64.0,0.0,1445161.29,25806.45161,51.66666667,49.60174728,103,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,12903.22581,12903.22581,48,64,54.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,68.0,48.0,64.0,40,0,0,0,0,0,0,2,96,2,128,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24209177,7,7,454,1402,430,0,64.85714286,161.0377063,1390,0,200.2857143,524.6223131,76.66514231,0.578293099,1862244.385,3725627.789,9994289,23,20200000,3364908.333,5085605.592,10100000,510,24100000,4024010.5,4918636.273,10100000,481,0,0,0,0,164,188,0.28914655,0.28914655,0,1390,123.7333333,367.1868864,134826.2095,0,0,0,1,0,0,0,0,1,132.5714286,64.85714286,200.2857143,164,0,0,0,0,0,0,7,454,7,1402,8192,946,5,20,197313.0,189699.7788,331451,63175,9897412.0,137004.7673,9994289,9800535,BENIGN
443,4037200,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,44.83305261,1.48617854,807440.0,1750962.452,3939454,4,4037200,1009300.0,1953817.106,3939454,4,0,0.0,0.0,0,0,1,0,0,0,100,20,1.238482116,0.247696423,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,416,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4651967,14,20,7302,13209,2500,0,521.5714286,878.1121984,2920,0,660.45,796.9302601,4409.102644,7.308736283,140968.697,380865.854,1718216,3,2933748,225672.9231,386545.9613,1464705,150,4523695,238089.2105,549187.2698,1910265,3,0,0,0,0,292,412,3.009479646,4.299256637,0,2920,586.0285714,815.3541088,664802.3227,0,0,0,1,0,0,0,0,1,603.2647059,521.5714286,660.45,292,0,0,0,0,0,0,14,7302,20,13209,8192,4731,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,140,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1428571.429,28571.42857,46.66666667,75.63288526,134,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14285.71429,14285.71429,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,90,312,45,45,45.0,0.0,156,156,156.0,0.0,2161290.323,21505.37634,62.0,66.46051459,134,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10752.68817,10752.68817,45,156,89.4,60.79720388,3696.3,0,0,0,0,0,0,0,0,1,111.75,45.0,156.0,40,0,0,0,0,0,0,2,90,2,312,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48344,1,1,49,110,49,49,49.0,0.0,110,110,110.0,0.0,3288.92934,41.37018037,48344.0,0.0,48344,48344,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.68509019,20.68509019,49,110,69.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,104.0,49.0,110.0,32,0,0,0,0,0,0,1,49,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60573,2,2,64,132,32,32,32.0,0.0,66,66,66.0,0.0,3235.76511,66.03602265,20191.0,34929.41052,60524,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,33.01801133,33.01801133,32,66,45.6,18.62256696,346.8,0,0,0,0,0,0,0,0,1,57.0,32.0,66.0,64,0,0,0,0,0,0,2,64,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,8016,2,2,508,2796,254,254,254.0,0.0,1398,1398,1398.0,0.0,412175.6487,499.001996,2672.0,4623.709874,8011,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,249.500998,249.500998,254,1398,711.6,626.5946058,392620.8,0,0,0,0,0,0,0,0,1,889.5,254.0,1398.0,40,0,0,0,0,0,0,2,508,2,2796,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,511943,2,2,12,37,6,6,6.0,0.0,31,6,18.5,17.67766953,95.71378064,7.813369848,170647.6667,226596.6236,427790,191,511943,511943.0,0.0,511943,511943,427790,427790.0,0.0,427790,427790,0,0,0,0,40,40,3.906684924,3.906684924,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,1,13.75,6.0,18.5,40,0,0,0,0,0,0,2,12,2,37,63877,52560,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
465,131,3,0,49,0,37,6,16.33333333,17.89785834,0,0,0.0,0.0,374045.8015,22900.76336,65.5,24.74873734,83,48,131,65.5,24.74873734,83,48,0,0.0,0.0,0,0,0,0,0,0,60,0,22900.76336,0.0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.33333333,16.33333333,0.0,60,0,0,0,0,0,0,3,49,0,0,254,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,163,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,2000000.0,24539.8773,54.33333333,88.04733575,156,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12269.93865,12269.93865,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50230,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,238.9010551,39.81684252,50230.0,0.0,50230,50230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.90842126,19.90842126,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,255,111,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,90514,2,2,60,214,30,30,30.0,0.0,107,107,107.0,0.0,3027.15602,44.19205869,30171.33333,52253.08611,90508,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,22.09602934,22.09602934,30,107,60.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,76.0,30.0,107.0,40,0,0,0,0,0,0,2,60,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5252448,9,7,997,3592,661,0,110.7777778,218.9667656,1448,0,513.1428571,608.937443,873.6878499,3.046198649,350163.2,1286709.032,5000740,4,251704,31463.0,30397.92356,89574,227,5210394,868399.0,2024857.462,5000797,4,0,0,0,0,296,232,1.71348674,1.332711909,0,1448,269.9411765,455.7476646,207705.9338,0,0,0,1,0,0,0,0,0,286.8125,110.7777778,513.1428571,296,0,0,0,0,0,0,9,997,7,3592,29200,127,3,32,251704.0,0.0,251704,251704,5000740.0,0.0,5000740,5000740,BENIGN
443,65399114,12,13,1118,561,802,0,93.16666667,231.4031639,337,2,43.15384615,95.48895761,25.67313068,0.382268176,2724963.083,4353519.672,10000000,1,61000000,5548603.0,5198547.568,10100000,197,65300000,5439343.417,5030042.826,10100000,3,0,0,0,0,252,264,0.183488724,0.198779451,0,802,64.57692308,169.5151139,28735.37385,0,0,0,1,0,0,0,0,1,67.16,93.16666667,43.15384615,252,0,0,0,0,0,0,12,1118,13,561,8192,8020,11,20,206224.1667,194226.3425,602687,126850,9966214.667,84223.80466,10000000,9794486,BENIGN
53,208,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1250000.0,19230.76923,69.33333333,36.08785576,111,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9615.384615,9615.384615,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60618,1,1,43,80,43,43,43.0,0.0,80,80,80.0,0.0,2029.100267,32.99350028,60618.0,0.0,60618,60618,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.49675014,16.49675014,43,80,55.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,83.0,43.0,80.0,32,0,0,0,0,0,0,1,43,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30215,1,1,55,83,55,55,55.0,0.0,83,83,83.0,0.0,4567.267913,66.1922886,30215.0,0.0,30215,30215,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33.0961443,33.0961443,55,83,64.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,96.5,55.0,83.0,32,0,0,0,0,0,0,1,55,1,83,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,986,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,251521.2982,4056.795132,328.6666667,525.5400397,935,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,2028.397566,2028.397566,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,136878,7,9,718,731,442,0,102.5714286,170.7550459,584,0,81.22222222,191.7392616,10586.06935,116.8924151,9125.2,15139.21639,33492,1,100695,16782.5,18231.50838,33537,124,103482,12935.25,17082.98913,33716,1,0,0,0,0,232,296,51.14043163,65.75198352,0,584,85.23529412,172.9467148,29910.56618,0,0,0,1,0,0,0,0,1,90.5625,102.5714286,81.22222222,232,0,0,0,0,0,0,7,718,9,731,29200,5098,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,780000.0,20000.0,66.66666667,75.44755353,150,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,10000.0,10000.0,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,366,2,2,360,358,180,180,180.0,0.0,179,179,179.0,0.0,1961748.634,10928.96175,122.0,205.2486297,359,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,5464.480874,5464.480874,179,180,179.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,224.5,180.0,179.0,40,0,0,0,0,0,0,2,360,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5212857,9,6,352,3659,195,0,39.11111111,71.67189903,1448,0,609.8333333,703.075079,769.4437043,2.877500764,372346.9286,1294280.972,4866897,4,5212857,651607.125,1704197.34,4866897,4,205772,41154.4,54999.62909,103081,49,0,0,0,0,296,200,1.726500458,1.151000306,0,1448,250.6875,500.1538055,250153.8292,0,0,0,1,0,0,0,0,0,267.4,39.11111111,609.8333333,296,0,0,0,0,0,0,9,352,6,3659,29200,119,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52208,72,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,166666.6667,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13888.88889,13888.88889,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,1022,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,112016269,10,10,480,480,48,48,48.0,0.0,48,48,48.0,0.0,8.570183676,0.178545493,5895593.105,15700000.0,64000000,16254,112000000,12400000.0,21500000.0,64000000,1999910,112000000,12400000.0,21500000.0,64000000,1999872,0,0,0,0,260,260,0.089272747,0.089272747,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,50.4,48.0,48.0,260,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,8516549.5,12000000.0,17000000,16433,47500000.0,23300000.0,64000000,31000000,BENIGN
53,30951,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5557.171012,129.2365352,10317.0,17863.50601,30944,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,64.61826758,64.61826758,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30639,1,1,46,84,46,46,46.0,0.0,84,84,84.0,0.0,4242.958321,65.27628186,30639.0,0.0,30639,30639,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.63814093,32.63814093,46,84,58.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,88.0,46.0,84.0,20,0,0,0,0,0,0,1,46,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,96671,3,5,426,2278,420,0,142.0,240.7737527,1460,0,455.6,660.1990609,27971.15991,82.75491099,13810.14286,16904.51304,32767,1,62858,31429.0,1862.519262,32746,30112,63987,15996.75,31299.33222,62941,1,0,0,0,0,72,112,31.03309162,51.72181937,0,1460,300.4444444,517.8491844,268167.7778,0,0,0,1,0,0,0,0,1,338.0,142.0,455.6,72,0,0,0,0,0,0,3,426,5,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3703940,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,45.62708899,1.619896651,740788.0,1635994.905,3667210,4,3703940,925985.0,1827563.238,3667210,4,0,0.0,0.0,0,0,1,0,0,0,160,32,1.349913875,0.269982775,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,472,382,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
